time,is_exploiting,x,z,y
0,false,,,
1017,1,33.22,24.49,4.22
1017,1,15.47,31.25,11.37
1018,1,10.98,-0.49,8.59
1018,1,8.34,-1.28,5.67
1018,1,6.42,0.75,5.21
1018,1,36.72,21.70,4.12
1018,1,16.29,32.33,9.20
1019,1,7.24,-1.83,4.73
1019,1,8.64,-0.54,10.17
1019,1,6.73,-0.53,8.93
1019,1,38.62,17.58,3.54
1019,1,16.34,32.42,6.93
1020,1,5.24,-2.70,5.67
1020,1,9.98,0.77,4.32
1020,1,6.47,-2.24,5.97
1020,1,36.76,17.93,4.36
1020,1,18.10,30.42,12.52
1021,1,6.95,-2.23,6.36
1021,1,7.00,-2.75,5.24
1021,1,6.45,0.57,5.82
1021,1,32.61,19.44,4.99
1021,1,15.05,32.23,6.19
1022,1,6.53,-2.01,6.71
1022,1,6.41,-2.48,9.19
1022,1,7.82,3.38,3.52
1022,1,32.60,17.50,6.22
1022,1,21.31,37.70,6.55
1023,1,11.68,-2.19,6.50
1023,1,10.88,-2.03,5.43
1023,1,7.71,1.66,4.67
1023,1,36.01,18.31,11.31
1023,1,14.85,31.00,9.03
1024,1,5.38,-2.42,4.04
1024,1,6.90,1.31,7.72
1024,1,5.75,-1.78,3.67
1024,1,32.79,18.84,4.76
1024,1,21.47,36.57,10.46
1025,1,6.41,-0.56,6.00
1025,1,5.61,3.44,5.96
1025,1,12.90,0.29,10.58
1025,1,36.41,18.41,5.76
1025,1,18.94,29.82,7.57
1026,1,5.76,-0.63,10.00
1026,1,6.04,-1.37,9.86
1026,1,7.72,-1.44,6.48
1026,1,34.21,20.58,5.39
1026,1,15.18,35.09,9.54
1027,1,6.32,-0.57,6.18
1027,1,5.69,3.97,6.45
1027,1,7.09,1.57,4.90
1027,1,32.66,19.22,4.39
1027,1,15.63,30.43,5.77
1028,1,5.87,-0.86,5.38
1028,1,7.59,-2.74,3.51
1028,1,6.03,-2.20,7.21
1028,1,35.85,19.23,9.33
1028,1,17.45,31.84,9.51
1029,1,9.19,-3.03,9.73
1029,1,5.93,-0.58,8.10
1029,1,8.79,-0.26,6.09
1029,1,36.82,20.43,4.40
1029,1,20.81,32.51,7.15
1030,1,7.41,-3.19,4.09
1030,1,10.94,-3.04,3.69
1030,1,5.46,3.23,5.60
1030,1,32.54,19.60,3.93
1030,1,21.57,34.08,11.26
1031,1,8.18,-2.34,10.90
1031,1,10.26,0.96,11.15
1031,1,8.94,-1.85,6.01
1031,1,35.98,18.65,3.51
1031,1,15.40,32.85,8.91
1032,1,7.70,-1.37,4.97
1032,1,6.62,-2.94,5.75
1032,1,8.90,-1.22,6.34
1032,1,33.69,17.70,5.61
1032,1,22.32,30.37,9.33
1033,1,6.57,-0.15,7.96
1033,1,6.16,-2.99,4.66
1033,1,7.75,2.95,6.43
1033,1,33.47,18.48,7.36
1033,1,18.96,31.29,9.04
1034,1,9.95,-1.56,8.78
1034,1,7.39,-0.89,7.31
1034,1,6.63,-1.29,5.83
1034,1,38.00,18.11,6.98
1034,1,14.72,31.66,8.88
1035,1,8.38,-2.47,7.54
1035,1,10.04,2.30,9.03
1035,1,6.24,-0.53,5.04
1035,1,32.60,18.20,4.04
1035,1,20.33,31.45,8.48
1036,1,11.44,-3.22,6.09
1036,1,5.94,-1.83,4.41
1036,1,7.77,-0.80,6.37
1036,1,34.33,17.10,8.56
1036,1,17.27,31.04,6.23
1037,1,6.07,-2.69,6.30
1037,1,7.56,0.47,4.17
1037,1,7.08,-2.89,3.72
1037,1,33.60,19.40,9.47
1037,1,16.94,35.67,10.39
1038,1,5.54,-0.25,8.57
1038,1,8.01,-3.07,9.28
1038,1,6.36,-1.12,4.38
1038,1,32.77,17.34,6.63
1038,1,16.20,30.98,6.13
1039,1,7.18,-1.02,9.93
1039,1,7.09,-2.22,5.61
1039,1,5.64,-2.69,5.79
1039,1,35.24,18.32,7.45
1039,1,16.74,36.48,5.83
1040,1,11.42,-1.34,5.07
1040,1,5.40,-2.26,6.25
1040,1,9.38,-0.78,5.01
1040,1,35.61,18.71,4.43
1040,1,17.38,30.15,7.47
1041,1,5.41,4.45,4.38
1041,1,9.16,-2.28,4.03
1041,1,6.51,-0.28,4.64
1041,1,37.52,19.73,5.99
1041,1,17.12,29.97,9.54
1042,1,6.99,0.01,5.47
1042,1,8.07,-3.17,6.16
1042,1,6.75,-1.87,5.83
1042,1,34.00,18.48,7.62
1042,1,18.56,32.80,6.04
1043,1,9.18,-1.16,5.69
1043,1,7.06,2.57,5.82
1043,1,6.77,-2.82,4.93
1043,1,38.95,18.13,5.35
1043,1,20.28,31.25,9.14
1044,1,5.85,-1.49,6.02
1044,1,7.03,-2.41,5.04
1044,1,7.87,1.09,4.12
1044,1,36.92,21.19,5.00
1044,1,14.64,32.91,8.10
1045,1,8.08,0.03,8.43
1045,1,11.78,-0.34,8.04
1045,1,5.69,0.31,4.77
1045,1,35.81,17.36,8.83
1045,1,17.66,32.02,7.39
1046,1,11.23,3.53,5.65
1046,1,7.23,-1.86,3.55
1046,1,11.73,1.46,8.94
1046,1,35.28,17.55,4.46
1046,1,15.06,34.80,5.90
1047,1,6.64,-2.01,8.83
1047,1,8.05,-2.65,5.29
1047,1,11.77,-2.64,6.27
1047,1,37.06,20.24,7.36
1047,1,15.56,30.89,13.36
1048,1,7.18,-2.20,4.95
1048,1,6.05,-1.37,5.87
1048,1,6.95,-2.60,8.32
1048,1,34.33,16.95,4.58
1048,1,16.77,31.47,11.27
1049,1,7.29,-2.30,4.24
1049,1,8.92,0.86,3.52
1049,1,7.91,-0.64,9.36
1049,1,38.76,20.43,4.92
1049,1,15.06,32.19,10.78
1050,1,9.59,-2.15,12.00
1050,1,8.82,-2.39,6.22
1050,1,7.39,-2.28,8.05
1050,1,32.25,20.37,5.67
1050,1,16.46,33.20,11.35
1051,1,7.86,1.81,5.09
1051,1,10.10,4.12,6.49
1051,1,11.54,-2.35,6.01
1051,1,6.61,-1.58,4.97
1051,1,6.85,4.58,9.31
1051,1,10.61,0.47,9.38
1051,1,10.06,43.02,6.48
1052,1,9.88,-1.97,5.63
1052,1,5.30,3.37,6.05
1052,1,10.22,-2.52,7.60
1052,1,9.64,-1.36,8.85
1052,1,5.91,-2.43,5.53
1052,1,6.75,3.39,3.91
1052,1,6.50,45.72,5.10
1053,1,5.03,-2.37,7.57
1053,1,5.49,-0.91,7.66
1053,1,7.33,-2.79,7.03
1053,1,5.65,2.68,7.02
1053,1,8.53,-1.01,5.31
1053,1,9.09,2.64,5.66
1053,1,4.97,40.99,8.89
1054,1,7.83,-1.41,4.96
1054,1,5.36,-0.46,5.81
1054,1,6.98,0.33,4.87
1054,1,9.17,0.59,9.68
1054,1,5.34,3.02,4.95
1054,1,5.03,1.54,3.93
1054,1,3.78,41.08,10.06
1055,1,5.27,1.68,5.95
1055,1,12.42,-3.07,6.61
1055,1,6.11,1.11,4.99
1055,1,9.31,-2.77,3.70
1055,1,7.71,-0.34,5.63
1055,1,6.93,1.12,6.32
1055,1,3.80,40.76,9.30
1056,1,7.63,-1.45,5.39
1056,1,9.21,-2.28,5.13
1056,1,6.99,1.68,10.34
1056,1,5.78,0.66,6.03
1056,1,6.37,-0.24,6.44
1056,1,12.53,1.33,5.25
1056,1,4.82,42.90,10.43
1057,1,9.93,-0.36,7.86
1057,1,6.98,-2.17,5.12
1057,1,7.84,2.54,8.02
1057,1,11.08,1.39,5.16
1057,1,6.79,-1.64,9.99
1057,1,7.41,4.34,10.46
1057,1,5.99,44.49,5.40
1058,1,9.09,-2.78,7.18
1058,1,8.72,-2.98,3.96
1058,1,6.80,-1.80,4.21
1058,1,5.23,-2.72,5.00
1058,1,7.77,-2.97,8.46
1058,1,12.47,0.72,7.03
1058,1,7.78,42.80,6.39
1059,1,6.34,-3.17,4.71
1059,1,6.68,-3.12,4.77
1059,1,9.71,3.44,8.56
1059,1,6.85,-3.01,3.86
1059,1,6.42,-0.97,7.78
1059,1,7.37,1.51,6.31
1059,1,5.71,40.76,11.95
1060,1,8.69,-1.90,10.74
1060,1,6.31,1.53,9.33
1060,1,7.72,-1.83,4.74
1060,1,9.65,-2.81,8.33
1060,1,7.64,-1.94,4.63
1060,1,6.50,-1.00,10.74
1060,1,5.82,41.81,10.07
1061,1,5.04,-0.72,6.12
1061,1,6.08,-1.22,3.89
1061,1,9.97,-1.09,3.71
1061,1,7.97,-3.07,4.88
1061,1,5.02,-2.23,6.19
1061,1,5.55,-1.06,3.95
1061,1,4.47,46.73,8.35
1062,1,7.29,-2.14,9.25
1062,1,6.20,-0.06,7.26
1062,1,8.18,-2.39,5.37
1062,1,5.08,-0.15,6.40
1062,1,7.18,-3.02,5.23
1062,1,7.44,1.57,7.55
1062,1,4.33,44.42,10.90
1063,1,6.20,-0.21,9.52
1063,1,6.33,0.26,7.11
1063,1,7.59,1.05,6.72
1063,1,7.98,-0.82,4.52
1063,1,5.46,-2.91,6.54
1063,1,7.75,-0.14,10.29
1063,1,9.19,43.24,9.90
1064,1,8.16,-1.55,5.42
1064,1,5.55,-3.10,6.26
1064,1,8.03,-2.19,3.86
1064,1,7.76,1.72,4.66
1064,1,5.10,-2.72,5.75
1064,1,5.55,2.89,4.26
1064,1,3.03,41.96,8.77
1065,1,10.85,-3.21,5.27
1065,1,11.52,-2.33,5.04
1065,1,7.27,-1.41,5.77
1065,1,6.28,-2.30,7.68
1065,1,5.43,-0.83,5.63
1065,1,11.46,-0.38,4.68
1065,1,4.27,40.72,7.19
1066,1,6.51,2.40,9.93
1066,1,5.94,-1.99,4.53
1066,1,10.98,-1.69,4.46
1066,1,8.53,-1.49,5.94
1066,1,6.30,-1.49,4.67
1066,1,8.17,1.75,8.83
1066,1,4.27,41.86,10.06
1067,1,6.14,-3.06,4.07
1067,1,6.85,-2.08,7.59
1067,1,7.09,0.24,9.30
1067,1,5.54,-1.45,5.64
1067,1,5.27,-1.50,4.61
1067,1,7.75,0.34,3.80
1067,1,5.48,41.37,8.59
1068,1,8.72,-1.50,5.08
1068,1,6.98,-3.10,7.45
1068,1,7.63,0.90,4.53
1068,1,5.75,-0.43,5.21
1068,1,7.76,-2.69,3.61
1068,1,6.81,0.02,3.78
1068,1,6.03,44.15,8.85
1069,1,5.69,-0.86,7.89
1069,1,5.44,1.10,5.66
1069,1,6.54,-1.36,4.86
1069,1,6.40,2.67,3.63
1069,1,7.91,-3.05,7.01
1069,1,6.31,0.25,8.21
1069,1,8.34,45.05,8.76
1070,1,11.67,-1.36,9.23
1070,1,6.60,0.15,6.92
1070,1,9.46,1.11,8.38
1070,1,8.22,2.97,5.89
1070,1,5.22,-1.26,3.83
1070,1,7.46,-0.59,6.42
1070,1,5.10,40.27,6.96
1071,1,8.88,-2.49,7.20
1071,1,6.45,0.35,4.91
1071,1,5.15,-1.47,6.72
1071,1,6.57,-3.15,6.27
1071,1,5.09,1.43,11.22
1071,1,6.68,2.81,10.87
1071,1,9.64,41.20,8.55
1072,1,9.00,-3.19,6.84
1072,1,5.46,-0.80,3.59
1072,1,6.89,-2.95,4.37
1072,1,6.72,-3.17,5.90
1072,1,5.22,-1.41,3.54
1072,1,11.22,1.37,11.43
1072,1,3.84,41.37,6.44
1073,1,9.47,-1.78,5.47
1073,1,9.74,-2.25,5.03
1073,1,5.22,-2.57,8.04
1073,1,7.33,-2.46,6.41
1073,1,8.98,1.58,5.85
1073,1,11.12,2.09,11.37
1073,1,6.34,42.41,5.90
1074,1,5.33,3.10,5.52
1074,1,9.99,-1.74,7.52
1074,1,5.44,-0.88,7.45
1074,1,9.74,-1.61,5.40
1074,1,6.92,-1.79,6.25
1074,1,9.29,0.21,10.51
1074,1,4.11,41.77,6.89
1075,1,8.32,1.13,5.91
1075,1,5.86,-2.12,5.57
1075,1,11.34,0.11,4.43
1075,1,11.53,2.26,5.09
1075,1,6.39,-0.70,5.32
1075,1,7.05,5.26,4.74
1075,1,6.92,40.32,5.99
1076,1,5.68,-1.11,4.42
1076,1,9.60,-0.93,3.57
1076,1,11.37,1.44,5.19
1076,1,10.92,3.58,10.97
1076,1,5.31,-2.32,5.57
1076,1,7.09,0.23,4.80
1076,1,4.57,42.10,7.03
1077,1,5.24,3.17,5.46
1077,1,5.58,-2.78,6.57
1077,1,9.24,0.33,6.41
1077,1,8.42,-2.48,4.95
1077,1,8.28,-1.59,6.34
1077,1,6.68,-0.73,8.22
1077,1,3.28,41.56,6.49
1078,1,5.05,-1.96,7.14
1078,1,5.69,1.76,5.36
1078,1,5.10,-1.98,6.60
1078,1,5.87,-1.87,7.74
1078,1,8.46,-1.99,4.21
1078,1,6.62,0.68,11.05
1078,1,6.31,40.75,7.06
1079,1,9.58,-1.63,6.44
1079,1,6.28,0.06,5.09
1079,1,7.36,-2.05,5.32
1079,1,9.00,-1.79,5.96
1079,1,11.13,3.73,4.36
1079,1,11.86,3.13,7.08
1079,1,4.25,42.18,7.61
1080,1,5.68,1.15,8.89
1080,1,10.32,1.19,7.28
1080,1,10.24,-0.70,3.77
1080,1,5.18,3.75,6.22
1080,1,7.08,-0.50,4.70
1080,1,6.83,2.93,7.47
1080,1,3.19,41.16,6.73
1081,1,7.82,-2.23,5.47
1081,1,5.03,-1.88,5.84
1081,1,12.01,-0.78,7.00
1081,1,7.02,-3.18,6.81
1081,1,8.87,-0.66,10.01
1081,1,9.29,3.17,10.36
1081,1,10.43,43.29,6.57
1082,1,6.07,2.85,5.46
1082,1,7.39,-2.93,5.25
1082,1,6.71,-2.78,9.95
1082,1,7.06,-3.23,5.35
1082,1,9.09,-2.66,7.38
1082,1,6.11,4.47,6.10
1082,1,6.60,42.05,5.09
1083,1,6.62,1.30,5.14
1083,1,11.07,-1.53,4.16
1083,1,9.62,-0.88,8.25
1083,1,9.31,-2.54,5.08
1083,1,6.17,-2.09,4.58
1083,1,5.88,-0.14,8.10
1083,1,5.22,40.84,5.30
1084,1,5.30,-1.40,9.28
1084,1,5.69,-3.11,3.54
1084,1,9.29,1.08,7.87
1084,1,7.68,-0.17,8.29
1084,1,6.52,1.78,4.94
1084,1,6.54,2.02,5.56
1084,1,5.05,40.60,9.10
1085,1,7.79,-2.23,5.80
1085,1,7.26,2.66,6.02
1085,1,5.18,-2.80,7.44
1085,1,6.43,-0.41,9.11
1085,1,8.20,-1.28,6.51
1085,1,6.65,0.30,4.79
1085,1,7.30,45.00,5.23
1086,1,10.86,-2.54,7.22
1086,1,7.64,-0.90,4.27
1086,1,7.03,-1.49,4.09
1086,1,5.73,0.29,7.36
1086,1,7.69,-1.14,11.17
1086,1,11.15,6.46,6.63
1086,1,4.68,41.18,6.96
1087,1,8.88,-3.20,4.10
1087,1,9.97,-0.75,3.52
1087,1,6.73,-3.14,4.07
1087,1,7.53,0.86,5.31
1087,1,5.19,-1.78,10.67
1087,1,6.81,1.82,8.02
1087,1,4.23,43.21,8.66
1088,1,9.31,0.71,5.46
1088,1,11.86,-1.92,10.10
1088,1,6.95,-3.02,6.35
1088,1,9.44,-1.94,3.80
1088,1,7.36,-0.53,5.14
1088,1,10.81,-0.06,7.90
1088,1,5.15,40.56,5.66
1089,1,7.42,-0.33,5.95
1089,1,7.51,1.28,4.77
1089,1,6.25,0.87,7.39
1089,1,6.95,-0.89,8.72
1089,1,5.55,-2.36,5.43
1089,1,5.69,0.27,6.62
1089,1,6.24,42.09,7.00
1090,1,6.49,0.72,5.04
1090,1,7.12,-0.60,8.00
1090,1,6.67,-2.22,4.40
1090,1,10.38,2.46,7.21
1090,1,10.31,1.98,3.94
1090,1,9.20,3.01,4.45
1090,1,9.67,42.90,7.69
1091,1,6.51,-0.93,4.63
1091,1,7.13,-2.83,6.28
1091,1,6.75,-1.05,5.69
1091,1,5.16,-1.38,9.95
1091,1,6.41,-1.57,4.79
1091,1,5.95,1.75,4.00
1091,1,4.63,41.31,9.98
1092,1,7.19,-0.67,8.06
1092,1,6.45,0.21,5.27
1092,1,9.26,4.70,5.20
1092,1,8.01,-0.08,5.86
1092,1,5.06,1.72,4.40
1092,1,7.75,-0.39,7.97
1092,1,6.27,41.99,10.10
1093,1,5.15,-3.14,7.11
1093,1,9.98,-0.94,5.19
1093,1,9.00,-0.74,5.20
1093,1,6.34,-1.23,5.16
1093,1,9.76,2.63,4.08
1093,1,8.13,2.25,5.72
1093,1,4.01,44.30,6.73
1094,1,5.74,1.15,6.29
1094,1,7.12,-0.59,6.68
1094,1,6.79,-1.94,8.49
1094,1,5.20,-0.70,4.07
1094,1,6.59,-2.70,4.92
1094,1,11.02,1.41,3.85
1094,1,3.38,40.99,7.04
1095,1,7.17,-2.83,9.59
1095,1,5.55,-0.93,7.82
1095,1,6.56,-0.96,7.48
1095,1,10.61,-1.22,7.88
1095,1,6.97,-0.70,3.84
1095,1,5.94,4.81,4.46
1095,1,6.46,40.53,8.27
1096,1,9.15,-1.33,7.05
1096,1,7.28,-1.75,5.13
1096,1,8.60,4.62,5.10
1096,1,10.67,-1.48,4.57
1096,1,5.89,-0.12,8.04
1096,1,6.02,5.82,5.09
1096,1,3.81,41.00,5.12
1097,1,6.44,3.32,7.61
1097,1,9.95,-0.96,8.14
1097,1,5.52,-1.83,5.99
1097,1,6.54,3.65,4.77
1097,1,6.27,-3.25,5.29
1097,1,9.54,2.23,4.72
1097,1,4.96,41.39,7.90
1098,1,6.52,-1.36,5.20
1098,1,10.69,-2.08,4.30
1098,1,12.63,-3.18,6.19
1098,1,5.86,-0.75,3.76
1098,1,6.30,1.44,4.54
1098,1,10.32,-0.51,8.25
1098,1,3.96,41.68,7.85
1099,1,5.61,1.54,10.09
1099,1,6.05,-1.38,6.18
1099,1,5.82,3.05,4.99
1099,1,5.24,-1.35,5.52
1099,1,7.65,-1.96,7.30
1099,1,9.83,3.29,6.49
1099,1,4.92,46.86,7.78
1100,1,5.86,1.10,5.38
1100,1,11.22,2.75,5.36
1100,1,5.81,1.20,4.46
1100,1,5.84,-0.37,5.82
1100,1,5.86,-3.09,8.32
1100,1,6.82,0.62,4.19
1100,1,6.84,44.11,7.36
1101,1,8.60,0.75,4.34
1101,1,6.40,0.33,9.22
1101,1,8.96,-2.95,3.65
1101,1,10.08,2.08,8.04
1101,1,5.40,-0.31,4.10
1101,1,7.41,0.71,7.15
1101,1,4.17,41.94,10.64
1102,1,11.13,-3.24,4.09
1102,1,8.04,-3.10,3.59
1102,1,10.70,-0.25,4.30
1102,1,6.22,2.47,4.23
1102,1,6.24,-2.96,5.36
1102,1,8.65,1.58,3.78
1102,1,3.74,41.02,5.65
1103,1,7.50,-0.99,4.29
1103,1,6.89,3.11,3.75
1103,1,7.78,3.23,7.02
1103,1,8.65,-1.46,6.97
1103,1,9.12,-1.08,3.90
1103,1,8.84,-0.61,4.17
1103,1,8.75,43.53,9.91
1104,1,5.58,-2.97,6.63
1104,1,5.11,3.86,3.80
1104,1,6.89,1.74,4.65
1104,1,7.54,0.18,6.01
1104,1,10.40,1.69,5.94
1104,1,7.61,-0.12,5.45
1104,1,7.63,42.11,9.84
1105,1,6.88,-2.25,8.79
1105,1,5.59,-1.88,5.94
1105,1,5.39,-2.88,3.68
1105,1,5.28,-1.60,9.35
1105,1,6.91,-1.67,5.64
1105,1,7.66,4.27,8.02
1105,1,6.85,42.43,6.65
1106,1,8.81,-2.44,4.14
1106,1,10.20,0.06,11.49
1106,1,5.49,-1.15,7.40
1106,1,6.86,0.15,7.84
1106,1,7.41,1.59,6.61
1106,1,10.56,0.43,4.74
1106,1,9.56,40.83,6.47
1107,1,5.69,0.39,7.28
1107,1,6.79,-2.95,6.95
1107,1,8.46,-0.48,9.26
1107,1,7.12,2.32,6.05
1107,1,8.92,-0.35,5.36
1107,1,6.65,-1.00,3.92
1107,1,3.41,46.02,6.03
1108,1,10.63,1.80,5.93
1108,1,10.12,-0.35,5.08
1108,1,7.20,-0.48,10.44
1108,1,7.51,-3.16,5.01
1108,1,7.90,-2.46,4.32
1108,1,6.97,1.82,5.64
1108,1,8.24,42.55,10.12
1109,1,11.73,-3.16,8.99
1109,1,5.87,-1.15,7.42
1109,1,6.43,4.40,9.88
1109,1,7.19,1.31,3.78
1109,1,7.94,0.21,9.46
1109,1,8.61,-0.41,4.48
1109,1,4.91,40.85,6.63
1110,1,6.56,-2.52,4.85
1110,1,5.25,1.55,9.52
1110,1,6.14,-1.51,4.54
1110,1,9.07,0.48,7.67
1110,1,5.49,-0.69,6.73
1110,1,6.50,2.45,8.04
1110,1,5.58,44.60,6.30
1111,1,6.12,-2.88,4.99
1111,1,7.54,-2.65,6.00
1111,1,7.74,-2.22,4.20
1111,1,8.54,-2.58,5.67
1111,1,7.07,-3.13,6.33
1111,1,5.22,4.36,4.17
1111,1,3.67,41.59,7.32
1112,1,6.73,0.13,7.52
1112,1,6.10,2.13,4.58
1112,1,7.06,1.00,8.45
1112,1,8.55,-0.57,7.56
1112,1,11.61,-0.88,6.40
1112,1,8.89,1.97,5.18
1112,1,5.23,42.99,6.16
1113,1,9.73,-0.92,5.57
1113,1,5.71,-2.74,4.46
1113,1,8.14,-2.13,4.10
1113,1,5.26,-1.74,7.15
1113,1,6.16,-1.67,5.14
1113,1,5.91,2.56,5.75
1113,1,7.16,40.72,10.70
1114,1,7.65,-0.60,8.31
1114,1,5.77,-2.28,6.45
1114,1,6.39,-2.79,5.05
1114,1,6.80,2.57,7.87
1114,1,7.18,-2.62,3.73
1114,1,6.69,1.52,8.70
1114,1,4.73,41.27,7.72
1115,1,9.74,0.51,6.61
1115,1,6.85,0.66,5.24
1115,1,7.19,-2.50,3.54
1115,1,6.92,-1.90,3.84
1115,1,8.77,-0.95,3.77
1115,1,9.97,3.57,4.25
1115,1,6.05,41.29,7.76
1116,1,5.87,-1.65,5.85
1116,1,9.32,-0.71,9.92
1116,1,8.88,1.26,7.98
1116,1,7.64,-2.47,8.86
1116,1,6.67,0.17,4.41
1116,1,6.91,2.95,11.35
1116,1,3.08,41.37,8.39
1117,1,7.21,-1.15,5.16
1117,1,8.38,-2.05,5.56
1117,1,5.62,-2.24,4.25
1117,1,5.98,1.36,3.67
1117,1,5.71,1.14,4.17
1117,1,8.69,1.53,7.72
1117,1,3.56,45.46,7.17
1118,1,6.83,-2.39,7.37
1118,1,8.89,-1.95,8.04
1118,1,9.51,-0.92,3.86
1118,1,9.50,-3.14,7.92
1118,1,5.80,-0.92,4.43
1118,1,6.09,-0.73,6.42
1118,1,3.12,41.03,6.58
1119,1,8.21,-0.80,5.82
1119,1,7.75,-2.59,6.83
1119,1,7.61,-1.74,4.93
1119,1,6.67,1.25,3.77
1119,1,7.48,2.23,6.12
1119,1,6.89,0.55,6.47
1119,1,8.58,44.19,5.19
1120,1,6.52,0.25,4.57
1120,1,7.56,2.36,9.66
1120,1,6.07,0.92,3.88
1120,1,6.41,-2.79,6.44
1120,1,9.00,-0.95,10.20
1120,1,5.98,4.78,5.44
1120,1,9.23,46.00,5.83
1121,1,7.11,-2.11,5.78
1121,1,6.52,-0.65,5.24
1121,1,20.75,2.18,11.03
1121,1,36.94,5.30,9.30
1121,1,50.70,1.24,11.60
1121,1,58.48,3.09,4.44
1121,1,54.60,3.93,7.77
1121,1,1.94,45.10,8.90
1122,1,5.54,-2.86,6.05
1122,1,12.24,-1.28,7.77
1122,1,19.46,-2.63,8.85
1122,1,33.47,5.00,8.86
1122,1,47.96,7.61,7.77
1122,1,53.95,6.68,9.39
1122,1,55.13,7.48,12.66
1122,1,3.19,41.24,9.27
1123,1,5.11,0.96,10.83
1123,1,8.39,3.84,5.32
1123,1,24.15,-3.88,16.24
1123,1,32.69,6.46,10.19
1123,1,53.25,0.88,9.46
1123,1,53.92,3.31,5.65
1123,1,59.21,3.06,10.16
1123,1,1.33,41.86,11.94
1124,1,8.66,-1.58,5.53
1124,1,6.10,-0.47,6.53
1124,1,20.76,-3.14,12.21
1124,1,33.75,4.48,11.45
1124,1,49.35,6.26,8.39
1124,1,55.96,4.00,10.02
1124,1,60.61,5.35,9.12
1124,1,0.86,42.34,8.46
1125,1,5.02,0.36,7.83
1125,1,6.94,-0.15,5.01
1125,1,22.57,-3.16,10.67
1125,1,32.71,3.94,11.24
1125,1,51.26,1.13,10.53
1125,1,55.32,3.67,6.61
1125,1,55.57,7.80,6.91
1125,1,2.23,40.88,10.07
1126,1,5.77,-0.85,6.83
1126,1,7.67,-1.19,6.74
1126,1,22.73,-3.70,14.72
1126,1,33.59,3.02,15.93
1126,1,49.01,2.75,12.85
1126,1,53.51,4.85,5.21
1126,1,53.59,3.40,8.01
1126,1,3.98,40.39,9.66
1127,1,9.04,-2.29,7.02
1127,1,8.50,-0.42,10.09
1127,1,19.43,1.37,15.31
1127,1,35.80,2.61,11.68
1127,1,52.60,1.00,9.49
1127,1,53.66,2.97,6.01
1127,1,54.09,3.42,5.96
1127,1,5.36,44.96,10.59
1128,1,5.81,-2.02,6.19
1128,1,6.55,-1.91,4.80
1128,1,20.90,-3.83,10.79
1128,1,37.67,1.49,8.99
1128,1,47.81,0.77,7.28
1128,1,53.92,3.34,4.51
1128,1,54.05,4.10,8.46
1128,1,1.46,41.30,8.55
1129,1,6.82,-2.06,10.41
1129,1,6.57,-0.54,6.28
1129,1,19.92,-1.55,10.95
1129,1,33.72,3.38,8.97
1129,1,47.95,2.63,13.57
1129,1,53.93,7.88,6.72
1129,1,54.97,4.35,6.21
1129,1,4.84,40.65,7.64
1130,1,5.92,-1.13,7.04
1130,1,9.13,3.83,7.23
1130,1,20.41,0.04,9.43
1130,1,36.05,2.56,9.37
1130,1,50.57,1.86,9.77
1130,1,54.73,7.71,10.67
1130,1,58.82,2.84,6.44
1130,1,2.68,43.43,9.38
1131,1,5.32,-1.66,6.67
1131,1,8.86,1.99,4.44
1131,1,19.28,0.46,9.45
1131,1,34.51,2.09,9.12
1131,1,47.80,2.61,9.33
1131,1,56.09,2.68,4.97
1131,1,56.82,4.05,5.86
1131,1,4.10,40.48,8.51
1132,1,12.94,0.11,6.88
1132,1,12.86,5.39,5.41
1132,1,24.23,0.76,12.13
1132,1,33.49,1.89,10.93
1132,1,52.18,4.32,11.43
1132,1,56.09,4.83,10.55
1132,1,53.99,8.14,13.14
1132,1,1.97,40.85,9.52
1133,1,8.23,-1.83,4.57
1133,1,6.58,0.21,7.41
1133,1,21.31,-2.92,11.36
1133,1,33.87,2.32,11.52
1133,1,48.00,6.45,10.12
1133,1,55.87,3.18,6.89
1133,1,53.24,3.88,9.64
1133,1,1.82,46.07,7.94
1134,1,9.62,1.10,4.79
1134,1,8.87,1.13,8.74
1134,1,20.26,-0.66,10.97
1134,1,35.11,2.13,9.87
1134,1,53.00,0.99,7.12
1134,1,57.75,5.10,8.72
1134,1,54.82,4.80,5.87
1134,1,1.27,40.97,12.24
1135,1,7.16,-2.96,7.33
1135,1,6.43,4.62,5.58
1135,1,19.49,-2.08,9.58
1135,1,34.30,1.99,11.58
1135,1,49.19,5.43,9.51
1135,1,54.77,2.85,5.07
1135,1,53.36,4.94,11.76
1135,1,1.88,40.58,7.49
1136,1,12.86,-2.44,7.02
1136,1,6.11,-0.31,5.87
1136,1,19.37,-2.01,12.74
1136,1,34.95,8.58,10.00
1136,1,48.91,1.95,11.85
1136,1,57.50,6.76,5.56
1136,1,54.89,7.01,6.52
1136,1,4.33,43.15,8.82
1137,1,8.59,-2.24,6.53
1137,1,11.61,2.84,4.63
1137,1,20.42,-3.25,9.16
1137,1,35.61,2.13,12.01
1137,1,51.38,0.99,8.65
1137,1,53.94,2.57,4.63
1137,1,53.21,6.51,5.83
1137,1,3.76,42.29,9.34
1138,1,9.79,-1.95,10.98
1138,1,8.26,-1.21,9.28
1138,1,19.54,-1.46,15.17
1138,1,33.47,3.79,12.60
1138,1,55.22,1.38,8.28
1138,1,53.52,3.31,6.47
1138,1,53.57,3.08,10.51
